User,Person,Current Age,Age Range,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Income Range,Total Debt,FICO Score,EAD,PD12,PDLT,LGD
1086,Kynlee Martinez,51,60,68,1968,11,Female,375 Hillside Drive,,Round Rock,TX,78665,30.54,-97.64,30358,61901,50K - 80K,29627,726,8417.74769,0.1042361714285714,0.1485403095238095,0.6044890384615383
1087,Bruce Gonzalez,75,80,73,1945,2,Male,2842 Littlewood Avenue,9,Orlando,FL,32825,28.5,-81.37,20121,42806,20K - 50K,20432,726,8417.74769,0.1042361714285714,0.1485403095238095,0.6044890384615383
1088,Dallas Abe,57,60,62,1962,3,Male,252 Eighth Lane,,Saint Albans,WV,25177,38.37,-81.81,17282,35239,20K - 50K,43270,726,8417.74769,0.1042361714285714,0.1485403095238095,0.6044890384615383
1089,Audrey Lee,42,50,73,1977,11,Female,8027 Main Drive,134,Mesquite,TX,75150,32.76,-96.59,18452,37623,20K - 50K,923,726,8417.74769,0.1042361714285714,0.1485403095238095,0.6044890384615383
1090,Adrian Perez,71,80,74,1948,6,Male,2786 Forest Lane,7,Springfield,OH,45506,39.92,-83.79,14342,29243,20K - 50K,30686,726,8417.74769,0.1042361714285714,0.1485403095238095,0.6044890384615383
1091,Gianna Cruz,18,20,69,2001,3,Female,94 Lafayette Avenue,,Mililani,HI,96789,21.45,-158.01,27576,56222,50K - 80K,63846,726,8417.74769,0.1042361714285714,0.1485403095238095,0.6044890384615383
1092,Russell Harris,56,60,67,1963,4,Male,942 Lincoln Lane,,Los Angeles,CA,90002,33.94,-118.24,11393,23231,20K - 50K,48624,726,8417.74769,0.1042361714285714,0.1485403095238095,0.6044890384615383
1093,Leonardo Howard,54,60,61,1965,7,Male,456 Sixth Boulevard,,Austin,TX,78705,30.26,-97.74,23287,47482,20K - 50K,59590,726,8417.74769,0.1042361714285714,0.1485403095238095,0.6044890384615383
1094,Saanvi Flores,67,70,67,1952,7,Female,728 Sixth Avenue,,Oakfield,NY,14125,43.06,-78.27,17665,43070,20K - 50K,14135,726,8417.74769,0.1042361714285714,0.1485403095238095,0.6044890384615383
1095,Drake Howard,19,20,71,2000,7,Male,804 Seventh Boulevard,,Redding,CA,96002,40.52,-122.32,16585,33816,20K - 50K,77770,635,9007.091888312612,0.1014444952978056,0.1529483072100313,0.6051110094637224
1096,June Torres,47,50,64,1972,12,Female,27 Summit Street,56,Monroe,NC,28112,34.98,-80.54,17595,35876,20K - 50K,50190,635,9007.091888312612,0.1014444952978056,0.1529483072100313,0.6051110094637224
1097,Hannah Perry,69,70,73,1951,2,Female,55 El Camino Boulevard,,Turlock,CA,95382,37.53,-120.84,22799,46487,20K - 50K,57336,635,9007.091888312612,0.1014444952978056,0.1529483072100313,0.6051110094637224
1098,Celine White,41,50,64,1978,6,Female,608 Washington Drive,,Winston,GA,30187,33.65,-84.86,22613,46108,20K - 50K,64994,635,9007.091888312612,0.1014444952978056,0.1529483072100313,0.6051110094637224
1099,Alec Johnson,20,20,64,2000,2,Male,8997 Summit Avenue,,Hummelstown,PA,17036,40.26,-76.71,31040,63292,50K - 80K,145756,635,9007.091888312612,0.1014444952978056,0.1529483072100313,0.6051110094637224
1100,Sergio Stewart,29,30,64,1990,5,Male,5537 Forest Lane,,Sacramento,CA,95818,38.55,-121.49,31184,63583,50K - 80K,200435,635,9007.091888312612,0.1014444952978056,0.1529483072100313,0.6051110094637224
1101,Jasiah Jackson,31,40,64,1988,4,Male,5157 Seventh Drive,8,San Marcos,CA,92069,33.15,-117.17,22081,45025,20K - 50K,62719,635,9007.091888312612,0.1014444952978056,0.1529483072100313,0.6051110094637224
1102,Zayn Nguyen,63,70,62,1956,9,Male,786 12th Drive,10,Wheeling,IL,60090,42.13,-87.92,23098,33686,20K - 50K,24997,488,9061.621001672442,0.1105102163009404,0.1563355423197492,0.608882075
1103,Cash Watson,21,30,65,1998,3,Male,320 Hillside Lane,,Memphis,TN,38106,35.1,-90,10730,21879,20K - 50K,69638,762,8985.139272266702,0.1086405830618892,0.1568732915309446,0.6058787091503268
1104,London Reyes,21,30,71,1998,4,Male,966 Sussex Boulevard,,Villa Park,IL,60181,41.88,-87.97,24223,49382,20K - 50K,43126,762,8985.139272266702,0.1086405830618892,0.1568732915309446,0.6058787091503268
1105,Jazlyn Anwar,32,40,63,1987,12,Female,2017 Ninth Drive,,Brooktondale,NY,14817,42.38,-76.39,20159,41106,20K - 50K,106963,762,8985.139272266702,0.1086405830618892,0.1568732915309446,0.6058787091503268
1106,Princeton Ramirez,41,50,65,1978,12,Male,6515 Hillside Drive,10,Challis,ID,83226,44.65,-114.15,19036,38812,20K - 50K,16331,762,8985.139272266702,0.1086405830618892,0.1568732915309446,0.6058787091503268
1107,Benson Xi,28,30,65,1991,5,Male,437 Ocean View Drive,,State College,PA,16801,40.79,-77.85,25031,51041,50K - 80K,106989,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1108,Harley Wright,24,30,67,1995,4,Female,8251 Park Lane,,Dublin,OH,43016,40.11,-83.13,38243,77972,50K - 80K,6128,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1109,Makai Ward,87,90,72,1932,8,Male,4713 First Boulevard,,Columbia City,IN,46725,41.15,-85.48,19914,30349,20K - 50K,2985,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1110,Remi Fisher,28,30,64,1991,6,Female,233 Oak Drive,8,Gresham,OR,97080,45.47,-122.37,22599,46077,20K - 50K,101450,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1111,Gloria Kelley,32,40,63,1988,1,Female,7096 Park Street,137,Springfield,VT,5156,43.28,-72.47,18013,36729,20K - 50K,48624,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1112,Alma Xi,54,60,66,1965,12,Female,85 Lafayette Boulevard,,Carthage,NY,13619,43.98,-75.6,17220,35114,20K - 50K,24637,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1113,Remington Labelle,83,90,65,1937,1,Male,637 Seventh Street,,Westminster,SC,29693,34.66,-83.09,15406,31943,20K - 50K,1248,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1114,Alice Torres,33,40,69,1986,8,Female,850 Birch Avenue,,Lobelville,TN,37097,35.75,-87.79,14073,28696,20K - 50K,52910,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1115,Caylee Schmidt,55,60,64,1964,11,Female,4329 El Camino Boulevard,,Newland,NC,28657,36.08,-81.92,13018,26546,20K - 50K,32087,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1116,Brenna Gonzalez,68,70,72,1951,8,Female,222 Lafayette Lane,3,Elma,NY,14059,42.83,-78.63,24651,50258,50K - 80K,0,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1117,Owen Johnson,62,70,67,1957,6,Male,896 Madison Boulevard,,Meridian,ID,83646,43.65,-116.43,22290,45450,20K - 50K,85218,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1118,Khari Sadr,49,50,65,1970,4,Male,2379 Forest Lane,,Oceanside,CA,92058,33.18,-117.29,16894,34449,20K - 50K,36540,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1119,Aiden Labelle,38,40,74,1981,6,Male,190 Burns Avenue,,Wooster,OH,44691,40.81,-81.93,18962,38663,20K - 50K,59053,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1120,Tori Ortiz,25,30,65,1994,4,Female,7111 Lexington Avenue,,Des Moines,IA,50313,41.57,-93.61,18568,37864,20K - 50K,57052,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1121,Jaxen Faraday,32,40,71,1987,11,Male,2426 Littlewood Avenue,10,Saint Paul,MN,55101,44.94,-93.1,30650,62492,50K - 80K,18680,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1122,Terrance Martinez,59,60,67,1960,5,Male,6320 East Avenue,,Valley Center,CA,92082,33.25,-116.98,22727,46341,20K - 50K,78610,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1123,Harlee Mitchell,19,20,65,2000,3,Female,5709 Little Creek Lane,17,Detroit,MI,48223,42.38,-83.1,15790,32192,20K - 50K,24074,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1124,Angelo Cook,85,90,71,1934,5,Male,2 11th Avenue,,Sumter,SC,29153,33.94,-80.39,14224,30451,20K - 50K,93,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1125,Barrett Schmidt,59,60,66,1960,9,Male,910 Eighth Drive,,Houston,TX,77056,29.76,-95.38,95039,193768,150K - 200K,150896,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1126,Hannah Adams,34,40,68,1985,7,Female,90 El Camino Avenue,,Buffalo,NY,14210,42.88,-78.85,15461,31525,20K - 50K,57818,686,8392.751886556398,0.093955817,0.1414386869983948,0.6058760225806451
1127,Bjorn Perez,18,20,69,2002,1,Male,9850 Birch Drive,,West Roxbury,MA,2132,42.28,-71.16,34519,70380,50K - 80K,106797,725,8666.966545,0.1030831111111111,0.1539737117552335,0.6065742483766233
1128,Aubree Howard,35,40,57,1984,6,Female,47428 First Boulevard,,Solon,IA,52333,41.8,-91.49,29059,59248,50K - 80K,173887,725,8666.966545,0.1030831111111111,0.1539737117552335,0.6065742483766233
1129,Emiliano White,57,60,56,1963,2,Male,919 Lafayette Avenue,,Murfreesboro,TN,37129,35.85,-86.39,22760,36282,20K - 50K,14141,725,8666.966545,0.1030831111111111,0.1539737117552335,0.6065742483766233
1130,Eduardo Torres,42,50,73,1977,10,Male,663 Summit Boulevard,368,Brooklyn,NY,11210,40.64,-73.94,23316,47542,20K - 50K,2667,725,8666.966545,0.1030831111111111,0.1539737117552335,0.6065742483766233
1131,Monserrat Perez,98,100,60,1921,11,Female,412 Burns Drive,,Ewa Beach,HI,96706,21.31,-158.01,22778,42306,20K - 50K,472,725,8666.966545,0.1030831111111111,0.1539737117552335,0.6065742483766233
1132,Valentina Perez,47,50,66,1973,2,Female,96 Jefferson Street,,Daytona Beach,FL,32118,29.19,-81.05,16733,34112,20K - 50K,39842,725,8666.966545,0.1030831111111111,0.1539737117552335,0.6065742483766233
1133,Emerson Faraday,40,40,64,1980,2,Female,7476 First Lane,,Gainesville,FL,32606,29.67,-82.33,25812,52630,50K - 80K,68559,725,8666.966545,0.1030831111111111,0.1539737117552335,0.6065742483766233
1134,Nickolas Neufelder,59,60,67,1960,3,Male,1362 Norfolk Drive,,Montgomery,AL,36111,32.35,-86.28,21102,43021,20K - 50K,86014,725,8666.966545,0.1030831111111111,0.1539737117552335,0.6065742483766233
1135,Beckham Lopez,38,40,69,1981,10,Male,4232 Grant Drive,25,Leakesville,MS,39451,31.15,-88.55,18746,38223,20K - 50K,30756,725,8666.966545,0.1030831111111111,0.1539737117552335,0.6065742483766233
1136,Erick Reed,20,20,66,1999,11,Male,1693 Spruce Street,,Jackson,MI,49203,42.24,-84.4,17783,36264,20K - 50K,99582,725,8666.966545,0.1030831111111111,0.1539737117552335,0.6065742483766233
1137,Alora White,47,50,65,1972,12,Female,112 Elm Avenue,844,North Hollywood,CA,91606,34.18,-118.39,16892,34441,20K - 50K,907,725,8666.966545,0.1030831111111111,0.1539737117552335,0.6065742483766233
1138,Estrella Sullivan,55,60,66,1964,10,Female,886 Little Creek Drive,,Delmar,NY,12054,42.62,-73.83,31927,65094,50K - 80K,23909,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1139,Zaria Lee,33,40,69,1986,3,Female,2552 Forest Avenue,,Hampstead,MD,21074,39.61,-76.85,27906,56897,50K - 80K,0,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1140,Duke Barnes,79,80,66,1941,2,Male,132 Lexington Drive,39,Bullock,NC,27507,36.5,-78.55,18100,29041,20K - 50K,4427,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1141,Gregory Ajami,60,60,60,1959,12,Male,700 Lexington Avenue,,Dover,OH,44622,40.52,-81.47,18794,31003,20K - 50K,23000,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1142,Colt Martinez,86,90,68,1933,9,Male,90 Lexington Drive,,San Antonio,TX,78230,29.45,-98.5,29557,33426,20K - 50K,1852,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1143,Jillian Ramirez,41,50,56,1978,10,Female,9413 12th Boulevard,8,Manly,IA,50456,43.28,-93.2,16081,32789,20K - 50K,47679,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1144,Legacy Peres,45,50,67,1974,6,Female,95 12th Drive,,Yonkers,NY,10710,40.94,-73.86,31299,63815,50K - 80K,4832,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1145,Kelly Reed,62,70,62,1958,2,Female,1563 Summit Boulevard,,Glendale,CA,91205,34.13,-118.24,16842,20783,0K - 20K,23623,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1146,Jazmin Sanchez,49,50,61,1970,6,Female,620 12th Avenue,6,Miami,FL,33155,25.77,-80.2,20499,41800,20K - 50K,67836,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1147,Ayden Kelley,62,70,70,1958,2,Male,142 Catherine Street,,Mission,TX,78572,26.21,-98.31,14275,29110,20K - 50K,23504,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1148,Brennan Johnson,18,20,68,2001,6,Male,3033 Maple Lane,,Mc Lean,VA,22101,38.94,-77.19,62840,128123,100K - 150K,135808,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1149,Lukas Cox,43,50,64,1976,11,Male,582 Essex Street,,Sullivan,MO,63080,38.21,-91.16,17101,34869,20K - 50K,53381,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1150,Zayd Kelly,30,30,71,1990,2,Male,5737 Washington Boulevard,,Huntingdon Valley,PA,19006,40.13,-75.06,34043,69412,50K - 80K,64273,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1151,Isaiah Fox,51,60,65,1969,1,Male,1047 Seventh Street,,Jackson,MS,39213,32.32,-90.2,11061,22557,20K - 50K,63019,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1152,Abram Fox,21,30,69,1998,8,Male,41 East Boulevard,5,Tampa,FL,33617,27.95,-82.48,18881,38497,20K - 50K,33413,699,9648.012765599786,0.098622829,0.1471649373970346,0.6092854519867549
1153,Jane Brooks,27,30,65,1993,2,Female,327 Seventh Boulevard,,Lexington,KY,40517,38.04,-84.45,18278,37268,20K - 50K,50388,626,8951.811207325967,0.119861813,0.1642821967479674,0.6109262344262295
1154,Laura Cook,24,30,61,1995,8,Female,66992 Second Street,,Las Vegas,NV,89131,36.3,-115.24,31374,63969,50K - 80K,128412,626,8951.811207325967,0.119861813,0.1642821967479674,0.6109262344262295
1155,Mohamed Hall,66,70,65,1954,1,Male,5238 Plum Street,,San Martin,CA,95046,37.1,-121.6,26188,44137,20K - 50K,22392,626,8951.811207325967,0.119861813,0.1642821967479674,0.6109262344262295
1156,Elsa Gonzalez,63,70,64,1957,2,Female,174 Catherine Boulevard,948,Compton,CA,90222,33.91,-118.23,13075,26661,20K - 50K,42667,750,7795.221616607182,0.1134891379310344,0.1618596486042693,0.60849175
1157,Wilder Hughes,56,60,68,1963,7,Male,273 Ocean Street,,Ridgefield,WA,98642,45.79,-122.69,27308,55682,50K - 80K,82696,750,7795.221616607182,0.1134891379310344,0.1618596486042693,0.60849175
1158,Winnie Nelson,23,30,65,1997,2,Female,98 Mountain View Drive,30,Lafayette,LA,70506,30.21,-92.02,22001,44862,20K - 50K,78350,750,7795.221616607182,0.1134891379310344,0.1618596486042693,0.60849175
1159,Brylee Wilson,80,80,67,1940,1,Female,305 Pine Avenue,,Kent,WA,98032,47.39,-122.26,24884,39110,20K - 50K,363,750,7795.221616607182,0.1134891379310344,0.1618596486042693,0.60849175
1160,Keanu Ortiz,72,80,66,1948,2,Male,493 South Street,,Ridgewood,NY,11385,40.7,-73.89,19329,22918,20K - 50K,11371,750,7795.221616607182,0.1134891379310344,0.1618596486042693,0.60849175
1161,Carlee Fu,23,30,66,1996,8,Female,9392 Fifth Avenue,,Chicago,IL,60612,41.83,-87.68,20822,42454,20K - 50K,63754,750,7795.221616607182,0.1134891379310344,0.1618596486042693,0.60849175
1162,Lilly James,29,30,67,1990,10,Female,645 Tenth Boulevard,,El Cajon,CA,92021,32.84,-116.88,20673,42150,20K - 50K,39663,750,7795.221616607182,0.1134891379310344,0.1618596486042693,0.60849175
1163,Marcelo Gao,47,50,72,1972,11,Male,37845 Main Street,,Keller,TX,76248,32.93,-97.22,0,3,0K - 20K,5,750,7795.221616607182,0.1134891379310344,0.1618596486042693,0.60849175
1164,Jesus Baker,29,30,66,1990,8,Male,506 Washington Lane,4,Orange,CA,92865,33.83,-117.85,26180,53376,50K - 80K,60953,750,7795.221616607182,0.1134891379310344,0.1618596486042693,0.60849175
1165,Bentlee Labelle,40,40,64,1979,12,Male,69 Martin Luther King Street,,Monroe,CT,6468,41.36,-73.2,37131,75711,50K - 80K,121251,750,7795.221616607182,0.1134891379310344,0.1618596486042693,0.60849175
1166,Atticus Abe,48,50,66,1971,9,Male,496 Hill Lane,,Minneapolis,MN,55419,44.96,-93.26,40364,82295,80K - 100K,1555,736,8247.463021692316,0.1153334446202531,0.1639186107594936,0.6060442934609249
1167,Savannah Nguyen,29,30,66,1990,11,Female,828 Little Creek Boulevard,9,O Fallon,MO,63368,38.78,-90.7,30202,61581,50K - 80K,241312,736,8247.463021692316,0.1153334446202531,0.1639186107594936,0.6060442934609249
1168,Miya Russell,26,30,69,1993,9,Female,229 Norfolk Street,,Troy,MI,48083,42.58,-83.14,26120,53254,50K - 80K,131334,736,8247.463021692316,0.1153334446202531,0.1639186107594936,0.6060442934609249
1169,Duncan Torres,72,80,66,1948,1,Male,5138 North Drive,,San Francisco,CA,94131,37.74,-122.44,51692,65055,50K - 80K,1676,736,8247.463021692316,0.1153334446202531,0.1639186107594936,0.6060442934609249
1170,Malachi Perez,61,70,65,1958,11,Male,186 Forest Avenue,11,Sterling Heights,MI,48313,42.58,-83.03,22974,46843,20K - 50K,66529,736,8247.463021692316,0.1153334446202531,0.1639186107594936,0.6060442934609249
1171,Tinsley Campbell,18,20,61,2001,9,Female,293 South Street,,Laneville,TX,75667,31.94,-94.85,16183,32998,20K - 50K,45196,736,8247.463021692316,0.1153334446202531,0.1639186107594936,0.6060442934609249
1172,Eduardo Murphy,60,60,65,1959,12,Male,53 Madison Street,,Kennett Square,PA,19348,39.84,-75.71,34744,70840,50K - 80K,52578,736,8247.463021692316,0.1153334446202531,0.1639186107594936,0.6060442934609249
1173,Markus Hall,37,40,66,1982,9,Male,566 Lexington Drive,,Phoenix,AZ,85053,33.62,-112.13,20815,42444,20K - 50K,77510,736,8247.463021692316,0.1153334446202531,0.1639186107594936,0.6060442934609249
1174,Ronin White,56,60,65,1963,11,Male,27019 Madison Lane,,Bean Station,TN,37708,36.34,-83.28,13668,27861,20K - 50K,108313,782,9427.801771094126,0.1165361074249605,0.1647109336492891,0.6062994824840765
1175,Alfonso Lee,29,30,60,1990,4,Male,8016 Norfolk Drive,,Cherry Point,NC,28533,34.92,-76.89,16006,32636,20K - 50K,42290,782,9427.801771094126,0.1165361074249605,0.1647109336492891,0.6062994824840765
1176,Lawson Gray,49,50,70,1970,3,Male,2248 Third Avenue,918,Chattanooga,TN,37416,35.06,-85.25,18658,38041,20K - 50K,27813,782,9427.801771094126,0.1165361074249605,0.1647109336492891,0.6062994824840765
1177,Trent Brown,19,20,66,2000,9,Male,616 Catherine Avenue,,Devon,PA,19333,40.04,-75.42,58297,118862,100K - 150K,276156,782,9427.801771094126,0.1165361074249605,0.1647109336492891,0.6062994824840765
1178,Ana Gray,51,60,73,1968,8,Female,2897 West Street,,Lorton,VA,22079,38.7,-77.24,35062,71490,50K - 80K,0,782,9427.801771094126,0.1165361074249605,0.1647109336492891,0.6062994824840765
1179,Zahir Gomez,42,50,68,1977,11,Male,3835 Norfolk Street,35,Paragould,AR,72450,36.05,-90.51,15447,31499,20K - 50K,45661,782,9427.801771094126,0.1165361074249605,0.1647109336492891,0.6062994824840765
1180,Ariella Fisher,28,30,59,1992,2,Female,4633 Sixth Avenue,,Wyoming,MI,49519,42.89,-85.72,18431,37583,20K - 50K,51633,782,9427.801771094126,0.1165361074249605,0.1647109336492891,0.6062994824840765
1181,Rivka Taylor,94,100,65,1926,1,Female,4570 Valley Stream Lane,236,Wauconda,IL,60084,42.26,-88.13,28147,40787,20K - 50K,1574,782,9427.801771094126,0.1165361074249605,0.1647109336492891,0.6062994824840765
1182,Abigail Morales,19,20,63,2000,6,Female,534 Second Lane,,San Diego,CA,92126,32.88,-117.13,27394,55854,50K - 80K,111042,782,9427.801771094126,0.1165361074249605,0.1647109336492891,0.6062994824840765
1183,Gannon Baker,18,20,72,2001,12,Male,293 First Boulevard,,Redlands,CA,92374,34.06,-117.17,23820,48561,20K - 50K,0,752,7689.488485,0.1069969297658862,0.1525543311036789,0.6091217048903879
1184,Lyric Roman,58,60,66,1961,3,Male,4988 Ocean View Lane,,Fort Polk,LA,71459,31.13,-93.27,11324,23092,20K - 50K,20545,752,7689.488485,0.1069969297658862,0.1525543311036789,0.6091217048903879
1185,Kora Barnes,56,60,69,1963,6,Female,9603 South Lane,,Short Hills,NJ,7078,40.74,-74.33,137428,280199,200K+,91367,752,7689.488485,0.1069969297658862,0.1525543311036789,0.6091217048903879
1186,Blaire Bailey,46,50,68,1973,12,Female,8070 Mill Lane,,Saint George,UT,84770,37.18,-113.6,14470,29510,20K - 50K,47153,752,7689.488485,0.1069969297658862,0.1525543311036789,0.6091217048903879
1187,Frida Burns,49,50,67,1970,12,Female,676 Bayview Street,,Bothell,WA,98021,47.79,-122.2,33226,67743,50K - 80K,67132,752,7689.488485,0.1069969297658862,0.1525543311036789,0.6091217048903879
1188,Keegan Perry,50,50,71,1969,3,Male,772 Fifth Boulevard,8,Alta,IA,51002,42.67,-95.3,16901,34456,20K - 50K,54634,752,7689.488485,0.1069969297658862,0.1525543311036789,0.6091217048903879
1189,Hannah Gonzalez,35,40,67,1984,3,Female,3369 Wessex Avenue,3,Roseville,CA,95661,38.74,-121.25,29367,59872,50K - 80K,95927,752,7689.488485,0.1069969297658862,0.1525543311036789,0.6091217048903879
